benefit_id,source_file,category,provider_or_retailer,item_or_event_name,target_platform,target_game,channel_type,benefit_type,benefit_value,benefit_unit,min_spend_krw,max_benefit_krw,min_prev_month_spend_krw,condition_type,is_first_purchase,requires_pre_app,payment_method_restriction,stacking_layer,user_segment,spend_exclusion_type,disbursement_type,is_first_come_first_served,is_tiered_limit,payment_route_type,is_probabilistic,denomination_list,start_date,end_date,source_url,condition_raw_text,content_hash,crawled_at,updated_at,is_active
BNF_STORE_GALAXYSTORE_ea4f906e,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,8월 월간 쿠폰 EVENT 3 - 최애템 쿠폰 (한게임 포커 for Samsung),GALAXY_STORE,한게임 포커 for Samsung,IN_APP,DISCOUNT,3000.0,KRW,0,3000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-01,2026-08-31,https://r1.community.samsung.com/t5/galaxy-store/%ED%98%9C%ED%83%9D%EC%9D%80-%EC%84%9C%ED%8F%AC%ED%8A%B8-%EA%B2%8C%EC%9E%84%EC%9D%80-%ED%8D%BC%ED%8E%99%ED%8A%B8-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%ED%86%A0%EC%96%B4-lt-8%EC%9B%94-%EC%9B%94%EA%B0%84-%EC%BF%A0%ED%8F%B0-gt-%EC%9D%B4%EB%B2%A4%ED%8A%B8/m-p/38940636,"한게임 포커 for Samsung / 보석 약간 3,000원 할인 / 선착순 1,000장",,,,
BNF_STORE_GALAXYSTORE_7ced056a,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,8월 월간 쿠폰 EVENT 3 - 최애템 쿠폰 (명일방주),GALAXY_STORE,명일방주,IN_APP,DISCOUNT,7000.0,KRW,0,7000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-01,2026-08-31,https://r1.community.samsung.com/t5/galaxy-store/%ED%98%9C%ED%83%9D%EC%9D%80-%EC%84%9C%ED%8F%AC%ED%8A%B8-%EA%B2%8C%EC%9E%84%EC%9D%80-%ED%8D%BC%ED%8E%99%ED%8A%B8-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%ED%86%A0%EC%96%B4-lt-8%EC%9B%94-%EC%9B%94%EA%B0%84-%EC%BF%A0%ED%8F%B0-gt-%EC%9D%B4%EB%B2%A4%ED%8A%B8/m-p/38940636,"명일방주 / 월간 헤드헌팅 패키지 7,000원 할인 / 선착순 3,000장 (쿠폰 소진 완료)",,,,
BNF_STORE_GALAXYSTORE_74728772,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,8월 월간 쿠폰 EVENT 3 - 최애템 쿠폰 (비지 세이비어),GALAXY_STORE,비지 세이비어,IN_APP,DISCOUNT,6000.0,KRW,0,6000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-01,2026-08-31,https://r1.community.samsung.com/t5/galaxy-store/%ED%98%9C%ED%83%9D%EC%9D%80-%EC%84%9C%ED%8F%AC%ED%8A%B8-%EA%B2%8C%EC%9E%84%EC%9D%80-%ED%8D%BC%ED%8E%99%ED%8A%B8-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%ED%86%A0%EC%96%B4-lt-8%EC%9B%94-%EC%9B%94%EA%B0%84-%EC%BF%A0%ED%8F%B0-gt-%EC%9D%B4%EB%B2%A4%ED%8A%B8/m-p/38940636,"비지 세이비어 / 980황금 6,000원 할인 / 선착순 500장",,,,
BNF_STORE_GALAXYSTORE_df06ae22,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,8월 월간 쿠폰 EVENT 3 - 최애템 쿠폰 (갑부: 장사의 시대),GALAXY_STORE,갑부: 장사의 시대,IN_APP,DISCOUNT,2000.0,KRW,0,2000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-01,2026-08-31,https://r1.community.samsung.com/t5/galaxy-store/%ED%98%9C%ED%83%9D%EC%9D%80-%EC%84%9C%ED%8F%AC%ED%8A%B8-%EA%B2%8C%EC%9E%84%EC%9D%80-%ED%8D%BC%ED%8E%99%ED%8A%B8-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%ED%86%A0%EC%96%B4-lt-8%EC%9B%94-%EC%9B%94%EA%B0%84-%EC%BF%A0%ED%8F%B0-gt-%EC%9D%B4%EB%B2%A4%ED%8A%B8/m-p/38940636,"갑부: 장사의 시대 / 월간카드 2,000원 할인 / 선착순 700장",,,,
BNF_STORE_GALAXYSTORE_d12fb05b,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,8월 월간 쿠폰 EVENT 3 - 최애템 쿠폰 (미르4),GALAXY_STORE,미르4,IN_APP,DISCOUNT,8000.0,KRW,0,8000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-01,2026-08-31,https://r1.community.samsung.com/t5/galaxy-store/%ED%98%9C%ED%83%9D%EC%9D%80-%EC%84%9C%ED%8F%AC%ED%8A%B8-%EA%B2%8C%EC%9E%84%EC%9D%80-%ED%8D%BC%ED%8E%99%ED%8A%B8-%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%ED%86%A0%EC%96%B4-lt-8%EC%9B%94-%EC%9B%94%EA%B0%84-%EC%BF%A0%ED%8F%B0-gt-%EC%9D%B4%EB%B2%A4%ED%8A%B8/m-p/38940636,"미르4 / 사르마티의 임무 수행서(상급) OR 복냥이 봉봉의 월간 출석 Ⅱ 8,000원 할인 / 선착순 500장",,,,
BNF_STORE_GALAXYSTORE_843b64b8,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,위클리 출석체크 - 스탬프 1개 5% 할인쿠폰,GALAXY_STORE,ALL,IN_APP,DISCOUNT,5.0,PERCENT,0,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,스탬프 1개 교환 → 5% 할인쿠폰(최대 7회 참여 가능),,,,
BNF_STORE_GALAXYSTORE_017b4566,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,위클리 출석체크 - 스탬프 2개 15% 할인쿠폰,GALAXY_STORE,ALL,IN_APP,DISCOUNT,15.0,PERCENT,0,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,스탬프 2개 교환 → 15% 할인쿠폰(매주 최대 3회 참여 가능),,,,
BNF_STORE_GALAXYSTORE_2c6e37c1,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,위클리 출석체크 - 스탬프 3개 20% 할인쿠폰,GALAXY_STORE,ALL,IN_APP,DISCOUNT,20.0,PERCENT,0,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,스탬프 3개 교환 → 20% 할인쿠폰(매주 최대 2회 참여 가능),,,,
BNF_STORE_GALAXYSTORE_d84e65f5,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,위클리 출석체크 - 스탬프 7개 30% 할인쿠폰,GALAXY_STORE,ALL,IN_APP,DISCOUNT,30.0,PERCENT,0,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,FALSE,FALSE,DIRECT_PAY,TRUE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,스탬프 7개 교환 → 2종 쿠폰 중 1종 랜덤 지급(매주 최대 1회 참여): 30% 할인 쿠폰,,,,
BNF_STORE_GALAXYSTORE_010f3c16,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"위클리 출석체크 - 30% 할인 쿠폰 사용 시 보너스 2,000원 할인 쿠폰",GALAXY_STORE,ALL,IN_APP,DISCOUNT,2000.0,KRW,2000,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,"30% 할인 쿠폰 사용 시 보너스 2,000원 할인 쿠폰(최소 2,000원 이상 결제) 자동 지급",,,,
BNF_STORE_GALAXYSTORE_d35afa5b,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,위클리 출석체크 - EA SPORTS FC Online M 50% 할인 쿠폰,GALAXY_STORE,EA SPORTS FC Online M,IN_APP,DISCOUNT,50.0,PERCENT,0,10000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,INSTANT_DISCOUNT,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-17,2026-08-23,https://r1.community.samsung.com/t5/galaxy-store/%EC%9C%84%ED%81%B4%EB%A6%AC-%EC%B6%9C%EC%84%9D%EC%B2%B4%ED%81%AC-w34-%EC%9B%90%ED%95%98%EB%8A%94-%EB%A7%8C%ED%81%BC-%EC%B6%9C%EC%84%9D%ED%95%98%EA%B3%A0-%EC%9B%90%ED%95%98%EB%8A%94-%ED%98%9C%ED%83%9D%EC%9C%BC%EB%A1%9C-pick/m-p/39128844,"스페셜 게임 <EA SPORTS FC Online M> 다운로드 & 실행하고 50% 할인 쿠폰 받기 (선착순 1,000명, 최대 1만 원, 1회 1개 게임에서 사용 가능)",,,,
BNF_STORE_GALAXYSTORE_785b1101,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,FC 모바일,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_464fee34,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,EA SPORTS FC Online M,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_9ab15a12,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,라스트 어사일럼: 페스트,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_4cdf4471,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,2026 프로야구GO!,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_5c095d11,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,미르의 전설: 진,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_b906530c,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,캣 히어로,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_c8e266fc,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,DX: 각성자들,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_9a19556b,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,영혼인도자 : 신의 이름으로,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_f5a7eefd,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,넋나간 삼국지,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_b5496e59,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,조선협객전 클래식,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_72af382c,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,우와 모험단,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_94c1ebc5,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,Roblox,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_ce3f1c2f,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,연운,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_924dec86,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,ASURA: 블러드 앤 소울,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_077abc33,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,레이싱 마스터,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_c8e3ad82,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,뮤 모나크2,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
